registration_id,student_id,section_id,term_id,school_id,program_id,course_code,section_number,registration_date,registration_status,credit_hours,grade_mode,student_type,residency_status,admit_school_id,admit_program_id,modality,capacity
REG001964,STU00220,SEC00007,2024FA,SCH02,PRG0201,0201-150,01,2024-08-03,Registered,3.0,Letter,Graduate,Out of State,SCH02,PRG0201,Online,26
REG001965,STU00220,SEC00223,2025FA,SCH02,PRG0201,0201-150,01,2025-08-02,Dropped,0.0,Audit,Graduate,Out of State,SCH02,PRG0201,Hybrid,30
REG001966,STU00220,SEC00224,2025FA,SCH02,PRG0201,0201-200,02,2025-07-28,Registered,3.0,Pass Fail,Graduate,Out of State,SCH02,PRG0201,Hybrid,41
REG001967,STU00220,SEC00151,2025SU,SCH02,PRG0201,0201-150,01,2025-04-19,Registered,3.0,Letter,Graduate,Out of State,SCH02,PRG0201,Hybrid,30
REG001968,STU00220,SEC00152,2025SU,SCH02,PRG0201,0201-200,02,2025-04-23,Registered,3.0,Audit,Graduate,Out of State,SCH02,PRG0201,Hybrid,27
REG001969,STU00220,SEC00080,2025WI,SCH02,PRG0201,0201-200,02,2024-12-26,Registered,3.0,Audit,Graduate,Out of State,SCH02,PRG0201,Hybrid,32
REG001970,STU00220,SEC00079,2025WI,SCH02,PRG0201,0201-150,01,2024-12-14,Registered,3.0,Audit,Graduate,Out of State,SCH02,PRG0201,Online,26
REG001971,STU00220,SEC00368,2026SU,SCH02,PRG0201,0201-200,02,2026-04-14,Registered,3.0,Audit,Graduate,Out of State,SCH02,PRG0201,Online,33
REG001972,STU00220,SEC00367,2026SU,SCH02,PRG0201,0201-150,01,2026-04-17,Registered,3.0,Pass Fail,Graduate,Out of State,SCH02,PRG0201,Online,26
REG001973,STU00221,SEC00010,2024FA,SCH02,PRG0202,0202-200,02,2024-08-04,Dropped,0.0,Letter,First Time,International,SCH02,PRG0202,Hybrid,37
REG001974,STU00221,SEC00009,2024FA,SCH02,PRG0202,0202-150,01,2024-07-27,Registered,3.0,Audit,First Time,International,SCH02,PRG0202,In Person,29
REG001975,STU00221,SEC00153,2025SU,SCH02,PRG0202,0202-150,01,2025-04-16,Registered,3.0,Audit,First Time,International,SCH02,PRG0202,Hybrid,29
REG001976,STU00221,SEC00154,2025SU,SCH02,PRG0202,0202-200,02,2025-04-23,Registered,3.0,Audit,First Time,International,SCH02,PRG0202,Online,35
REG001977,STU00221,SEC00370,2026SU,SCH02,PRG0202,0202-200,02,2026-04-27,Registered,3.0,Pass Fail,First Time,International,SCH02,PRG0202,Hybrid,40
REG001978,STU00221,SEC00369,2026SU,SCH02,PRG0202,0202-150,01,2026-04-24,Registered,3.0,Pass Fail,First Time,International,SCH02,PRG0202,Online,41
REG001979,STU00221,SEC00298,2026WI,SCH02,PRG0202,0202-200,02,2025-12-15,Dropped,0.0,Letter,First Time,International,SCH02,PRG0202,In Person,39
REG001980,STU00221,SEC00297,2026WI,SCH02,PRG0202,0202-150,01,2025-12-10,Registered,3.0,Pass Fail,First Time,International,SCH02,PRG0202,In Person,24
REG001981,STU00222,SEC00012,2024FA,SCH02,PRG0203,0203-200,02,2024-08-15,Withdrawn,3.0,Audit,First Time,International,SCH02,PRG0203,Hybrid,26
REG001982,STU00222,SEC00011,2024FA,SCH02,PRG0203,0203-150,01,2024-08-14,Registered,3.0,Audit,First Time,International,SCH02,PRG0203,Online,38
REG001983,STU00222,SEC00228,2025FA,SCH02,PRG0203,0203-200,02,2025-08-16,Registered,3.0,Pass Fail,First Time,International,SCH02,PRG0203,Online,35
REG001984,STU00222,SEC00227,2025FA,SCH02,PRG0203,0203-150,01,2025-07-31,Registered,3.0,Audit,First Time,International,SCH02,PRG0203,Online,25
REG001985,STU00222,SEC00155,2025SU,SCH02,PRG0203,0203-150,01,2025-04-27,Registered,3.0,Letter,First Time,International,SCH02,PRG0203,Hybrid,27
REG001986,STU00222,SEC00156,2025SU,SCH02,PRG0203,0203-200,02,2025-04-09,Registered,3.0,Pass Fail,First Time,International,SCH02,PRG0203,Online,24
REG001987,STU00223,SEC00229,2025FA,SCH03,PRG0301,0301-150,01,2025-07-21,Registered,3.0,Letter,First Time,In State,SCH03,PRG0301,Hybrid,42
REG001988,STU00223,SEC00230,2025FA,SCH03,PRG0301,0301-200,02,2025-07-28,Registered,3.0,Letter,First Time,In State,SCH03,PRG0301,Hybrid,30
REG001989,STU00223,SEC00157,2025SU,SCH03,PRG0301,0301-150,01,2025-04-23,Registered,3.0,Audit,First Time,In State,SCH03,PRG0301,Hybrid,27
REG001990,STU00223,SEC00158,2025SU,SCH03,PRG0301,0301-200,02,2025-04-07,Registered,3.0,Audit,First Time,In State,SCH03,PRG0301,Hybrid,40
REG001991,STU00223,SEC00086,2025WI,SCH03,PRG0301,0301-200,02,2024-12-17,Registered,3.0,Letter,First Time,In State,SCH03,PRG0301,Hybrid,31
REG001992,STU00223,SEC00085,2025WI,SCH03,PRG0301,0301-150,01,2024-12-18,Registered,3.0,Audit,First Time,In State,SCH03,PRG0301,Hybrid,41
REG001993,STU00223,SEC00301,2026WI,SCH03,PRG0301,0301-150,01,2026-01-04,Registered,3.0,Pass Fail,First Time,In State,SCH03,PRG0301,In Person,36
REG001994,STU00223,SEC00302,2026WI,SCH03,PRG0301,0301-200,02,2025-12-22,Registered,3.0,Pass Fail,First Time,In State,SCH03,PRG0301,In Person,33
REG001995,STU00224,SEC00015,2024FA,SCH03,PRG0302,0302-150,01,2024-07-25,Registered,3.0,Audit,Transfer,In State,SCH03,PRG0302,Hybrid,26
REG001996,STU00224,SEC00016,2024FA,SCH03,PRG0302,0302-200,02,2024-08-09,Withdrawn,3.0,Audit,Transfer,In State,SCH03,PRG0302,Hybrid,33
REG001997,STU00224,SEC00232,2025FA,SCH03,PRG0302,0302-200,02,2025-08-15,Registered,3.0,Audit,Transfer,In State,SCH03,PRG0302,Online,37
REG001998,STU00224,SEC00231,2025FA,SCH03,PRG0302,0302-150,01,2025-07-24,Registered,3.0,Letter,Transfer,In State,SCH03,PRG0302,Hybrid,29
REG001999,STU00224,SEC00087,2025WI,SCH03,PRG0302,0302-150,01,2024-12-24,Registered,3.0,Letter,Transfer,In State,SCH03,PRG0302,In Person,41
REG002000,STU00224,SEC00088,2025WI,SCH03,PRG0302,0302-200,02,2025-01-03,Registered,3.0,Audit,Transfer,In State,SCH03,PRG0302,In Person,39
REG002001,STU00224,SEC00375,2026SU,SCH03,PRG0302,0302-150,01,2026-04-06,Registered,3.0,Audit,Transfer,In State,SCH03,PRG0302,In Person,28
REG002002,STU00224,SEC00376,2026SU,SCH03,PRG0302,0302-200,02,2026-04-11,Registered,3.0,Audit,Transfer,In State,SCH03,PRG0302,Online,25
REG002003,STU00224,SEC00303,2026WI,SCH03,PRG0302,0302-150,01,2025-12-16,Registered,3.0,Letter,Transfer,In State,SCH03,PRG0302,In Person,33
REG002004,STU00224,SEC00304,2026WI,SCH03,PRG0302,0302-200,02,2025-12-26,Registered,3.0,Pass Fail,Transfer,In State,SCH03,PRG0302,In Person,34
REG002005,STU00225,SEC00233,2025FA,SCH03,PRG0303,0303-150,01,2025-07-31,Registered,3.0,Letter,Graduate,Out of State,SCH03,PRG0303,In Person,26
REG002006,STU00225,SEC00234,2025FA,SCH03,PRG0303,0303-200,02,2025-08-17,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0303,Online,28
REG002007,STU00225,SEC00089,2025WI,SCH03,PRG0303,0303-150,01,2024-12-21,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0303,Hybrid,29
REG002008,STU00225,SEC00090,2025WI,SCH03,PRG0303,0303-200,02,2024-12-14,Dropped,0.0,Audit,Graduate,Out of State,SCH03,PRG0303,Online,24
REG002009,STU00225,SEC00377,2026SU,SCH03,PRG0303,0303-150,01,2026-04-11,Registered,3.0,Letter,Graduate,Out of State,SCH03,PRG0303,Hybrid,33
REG002010,STU00225,SEC00378,2026SU,SCH03,PRG0303,0303-200,02,2026-04-14,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0303,Online,27
REG002011,STU00226,SEC00236,2025FA,SCH04,PRG0401,0401-200,02,2025-08-02,Registered,3.0,Letter,Transfer,In State,SCH04,PRG0401,In Person,34
REG002012,STU00226,SEC00235,2025FA,SCH04,PRG0401,0401-150,01,2025-07-29,Registered,3.0,Pass Fail,Transfer,In State,SCH04,PRG0401,In Person,34
REG002013,STU00226,SEC00092,2025WI,SCH04,PRG0401,0401-200,02,2024-12-30,Registered,3.0,Letter,Transfer,In State,SCH04,PRG0401,Hybrid,27
REG002014,STU00226,SEC00091,2025WI,SCH04,PRG0401,0401-150,01,2024-12-24,Registered,3.0,Audit,Transfer,In State,SCH04,PRG0401,Online,25
REG002015,STU00226,SEC00380,2026SU,SCH04,PRG0401,0401-200,02,2026-04-18,Registered,3.0,Letter,Transfer,In State,SCH04,PRG0401,Hybrid,32
REG002016,STU00226,SEC00379,2026SU,SCH04,PRG0401,0401-150,01,2026-05-03,Registered,3.0,Pass Fail,Transfer,In State,SCH04,PRG0401,In Person,24
REG002017,STU00226,SEC00307,2026WI,SCH04,PRG0401,0401-150,01,2025-12-26,Registered,3.0,Audit,Transfer,In State,SCH04,PRG0401,In Person,37
REG002018,STU00226,SEC00308,2026WI,SCH04,PRG0401,0401-200,02,2025-12-31,Registered,3.0,Pass Fail,Transfer,In State,SCH04,PRG0401,In Person,37
REG002019,STU00227,SEC00022,2024FA,SCH04,PRG0402,0402-200,02,2024-07-23,Registered,3.0,Audit,First Time,Out of State,SCH04,PRG0402,Online,40
REG002020,STU00227,SEC00021,2024FA,SCH04,PRG0402,0402-150,01,2024-07-26,Registered,3.0,Letter,First Time,Out of State,SCH04,PRG0402,Online,37
REG002021,STU00227,SEC00238,2025FA,SCH04,PRG0402,0402-200,02,2025-08-07,Withdrawn,3.0,Audit,First Time,Out of State,SCH04,PRG0402,Hybrid,30
REG002022,STU00227,SEC00237,2025FA,SCH04,PRG0402,0402-150,01,2025-07-29,Registered,3.0,Audit,First Time,Out of State,SCH04,PRG0402,In Person,26
REG002023,STU00227,SEC00165,2025SU,SCH04,PRG0402,0402-150,01,2025-05-01,Registered,3.0,Pass Fail,First Time,Out of State,SCH04,PRG0402,In Person,25
REG002024,STU00227,SEC00166,2025SU,SCH04,PRG0402,0402-200,02,2025-04-09,Registered,3.0,Audit,First Time,Out of State,SCH04,PRG0402,In Person,34
REG002025,STU00227,SEC00093,2025WI,SCH04,PRG0402,0402-150,01,2024-12-27,Registered,3.0,Pass Fail,First Time,Out of State,SCH04,PRG0402,Hybrid,38
REG002026,STU00227,SEC00094,2025WI,SCH04,PRG0402,0402-200,02,2024-12-30,Registered,3.0,Pass Fail,First Time,Out of State,SCH04,PRG0402,In Person,34
REG002027,STU00227,SEC00381,2026SU,SCH04,PRG0402,0402-150,01,2026-04-14,Registered,3.0,Audit,First Time,Out of State,SCH04,PRG0402,Hybrid,27
REG002028,STU00227,SEC00382,2026SU,SCH04,PRG0402,0402-200,02,2026-04-25,Registered,3.0,Pass Fail,First Time,Out of State,SCH04,PRG0402,Hybrid,34
REG002029,STU00227,SEC00310,2026WI,SCH04,PRG0402,0402-200,02,2025-12-09,Registered,3.0,Audit,First Time,Out of State,SCH04,PRG0402,Hybrid,34
REG002030,STU00227,SEC00309,2026WI,SCH04,PRG0402,0402-150,01,2025-12-23,Registered,3.0,Letter,First Time,Out of State,SCH04,PRG0402,Hybrid,29
REG002031,STU00228,SEC00024,2024FA,SCH04,PRG0403,0403-200,02,2024-08-11,Registered,3.0,Letter,Continuing,International,SCH04,PRG0403,In Person,24
REG002032,STU00228,SEC00023,2024FA,SCH04,PRG0403,0403-150,01,2024-08-08,Registered,3.0,Audit,Continuing,International,SCH04,PRG0403,In Person,36
REG002033,STU00228,SEC00240,2025FA,SCH04,PRG0403,0403-200,02,2025-07-25,Registered,3.0,Letter,Continuing,International,SCH04,PRG0403,Online,37
REG002034,STU00228,SEC00239,2025FA,SCH04,PRG0403,0403-150,01,2025-08-06,Registered,3.0,Pass Fail,Continuing,International,SCH04,PRG0403,Hybrid,41
REG002035,STU00228,SEC00095,2025WI,SCH04,PRG0403,0403-150,01,2024-12-29,Registered,3.0,Pass Fail,Continuing,International,SCH04,PRG0403,In Person,35
REG002036,STU00228,SEC00096,2025WI,SCH04,PRG0403,0403-200,02,2024-12-18,Registered,3.0,Audit,Continuing,International,SCH04,PRG0403,In Person,41
REG002037,STU00229,SEC00241,2025FA,SCH05,PRG0501,0501-150,01,2025-07-23,Registered,3.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Hybrid,42
REG002038,STU00229,SEC00242,2025FA,SCH05,PRG0501,0501-200,02,2025-08-08,Registered,3.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Online,41
REG002039,STU00229,SEC00170,2025SU,SCH05,PRG0501,0501-200,02,2025-04-21,Registered,3.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Online,34
REG002040,STU00229,SEC00169,2025SU,SCH05,PRG0501,0501-150,01,2025-05-03,Registered,3.0,Letter,Transfer,Out of State,SCH05,PRG0501,Online,28
REG002041,STU00229,SEC00098,2025WI,SCH05,PRG0501,0501-200,02,2024-12-18,Registered,3.0,Letter,Transfer,Out of State,SCH05,PRG0501,Hybrid,39
REG002042,STU00229,SEC00097,2025WI,SCH05,PRG0501,0501-150,01,2024-12-20,Dropped,0.0,Letter,Transfer,Out of State,SCH05,PRG0501,Online,27
REG002043,STU00229,SEC00314,2026WI,SCH05,PRG0501,0501-200,02,2025-12-25,Registered,3.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Hybrid,34
REG002044,STU00229,SEC00313,2026WI,SCH05,PRG0501,0501-150,01,2025-12-20,Registered,3.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Hybrid,37
REG002045,STU00230,SEC00244,2025FA,SCH05,PRG0502,0502-200,02,2025-07-27,Registered,3.0,Letter,First Time,In State,SCH05,PRG0502,Hybrid,38
REG002046,STU00230,SEC00243,2025FA,SCH05,PRG0502,0502-150,01,2025-08-15,Registered,3.0,Audit,First Time,In State,SCH05,PRG0502,In Person,29
REG002047,STU00230,SEC00172,2025SU,SCH05,PRG0502,0502-200,02,2025-04-11,Registered,3.0,Letter,First Time,In State,SCH05,PRG0502,Online,28
REG002048,STU00230,SEC00171,2025SU,SCH05,PRG0502,0502-150,01,2025-04-25,Registered,3.0,Audit,First Time,In State,SCH05,PRG0502,Hybrid,38
REG002049,STU00230,SEC00099,2025WI,SCH05,PRG0502,0502-150,01,2024-12-26,Registered,3.0,Letter,First Time,In State,SCH05,PRG0502,Online,41
REG002050,STU00230,SEC00100,2025WI,SCH05,PRG0502,0502-200,02,2024-12-10,Registered,3.0,Pass Fail,First Time,In State,SCH05,PRG0502,Hybrid,33
REG002051,STU00230,SEC00388,2026SU,SCH05,PRG0502,0502-200,02,2026-04-06,Dropped,0.0,Audit,First Time,In State,SCH05,PRG0502,Online,42
REG002052,STU00230,SEC00387,2026SU,SCH05,PRG0502,0502-150,01,2026-04-20,Registered,3.0,Letter,First Time,In State,SCH05,PRG0502,In Person,35
REG002053,STU00230,SEC00315,2026WI,SCH05,PRG0502,0502-150,01,2025-12-10,Registered,3.0,Letter,First Time,In State,SCH05,PRG0502,Online,27
REG002054,STU00230,SEC00316,2026WI,SCH05,PRG0502,0502-200,02,2026-01-01,Registered,3.0,Pass Fail,First Time,In State,SCH05,PRG0502,Online,33
REG002055,STU00231,SEC00245,2025FA,SCH05,PRG0503,0503-150,01,2025-07-24,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0503,In Person,42
REG002056,STU00231,SEC00246,2025FA,SCH05,PRG0503,0503-200,02,2025-07-27,Registered,3.0,Letter,Continuing,International,SCH05,PRG0503,In Person,24
REG002057,STU00231,SEC00174,2025SU,SCH05,PRG0503,0503-200,02,2025-05-03,Registered,3.0,Audit,Continuing,International,SCH05,PRG0503,Online,41
REG002058,STU00231,SEC00173,2025SU,SCH05,PRG0503,0503-150,01,2025-04-11,Registered,3.0,Letter,Continuing,International,SCH05,PRG0503,Online,26
REG002059,STU00231,SEC00390,2026SU,SCH05,PRG0503,0503-200,02,2026-05-03,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0503,Online,25
REG002060,STU00231,SEC00389,2026SU,SCH05,PRG0503,0503-150,01,2026-04-09,Registered,3.0,Audit,Continuing,International,SCH05,PRG0503,In Person,38
REG002061,STU00231,SEC00317,2026WI,SCH05,PRG0503,0503-150,01,2026-01-04,Registered,3.0,Letter,Continuing,International,SCH05,PRG0503,Online,27
REG002062,STU00231,SEC00318,2026WI,SCH05,PRG0503,0503-200,02,2025-12-23,Registered,3.0,Letter,Continuing,International,SCH05,PRG0503,Hybrid,27
REG002063,STU00232,SEC00031,2024FA,SCH06,PRG0601,0601-150,01,2024-08-07,Registered,3.0,Letter,Transfer,Out of State,SCH06,PRG0601,Online,36
REG002064,STU00232,SEC00032,2024FA,SCH06,PRG0601,0601-200,02,2024-08-13,Registered,3.0,Letter,Transfer,Out of State,SCH06,PRG0601,Hybrid,31
REG002065,STU00232,SEC00247,2025FA,SCH06,PRG0601,0601-150,01,2025-08-17,Registered,3.0,Audit,Transfer,Out of State,SCH06,PRG0601,Hybrid,41
REG002066,STU00232,SEC00248,2025FA,SCH06,PRG0601,0601-200,02,2025-08-14,Withdrawn,3.0,Letter,Transfer,Out of State,SCH06,PRG0601,Online,34
REG002067,STU00232,SEC00175,2025SU,SCH06,PRG0601,0601-150,01,2025-04-26,Registered,3.0,Letter,Transfer,Out of State,SCH06,PRG0601,Hybrid,24
REG002068,STU00232,SEC00176,2025SU,SCH06,PRG0601,0601-200,02,2025-04-24,Withdrawn,3.0,Audit,Transfer,Out of State,SCH06,PRG0601,Hybrid,36
REG002069,STU00233,SEC00033,2024FA,SCH06,PRG0602,0602-150,01,2024-08-18,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Hybrid,41
REG002070,STU00233,SEC00034,2024FA,SCH06,PRG0602,0602-200,02,2024-08-17,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0602,In Person,35
REG002071,STU00233,SEC00249,2025FA,SCH06,PRG0602,0602-150,01,2025-08-07,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Hybrid,30
REG002072,STU00233,SEC00250,2025FA,SCH06,PRG0602,0602-200,02,2025-08-11,Withdrawn,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Online,33
REG002073,STU00233,SEC00105,2025WI,SCH06,PRG0602,0602-150,01,2024-12-11,Registered,3.0,Audit,Continuing,In State,SCH06,PRG0602,Hybrid,25
REG002074,STU00233,SEC00106,2025WI,SCH06,PRG0602,0602-200,02,2025-01-04,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Hybrid,36
REG002075,STU00233,SEC00393,2026SU,SCH06,PRG0602,0602-150,01,2026-05-01,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0602,Online,40
REG002076,STU00233,SEC00394,2026SU,SCH06,PRG0602,0602-200,02,2026-04-20,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,In Person,24
REG002077,STU00234,SEC00036,2024FA,SCH06,PRG0603,0603-200,02,2024-08-05,Registered,3.0,Pass Fail,Graduate,International,SCH06,PRG0603,In Person,24
REG002078,STU00234,SEC00035,2024FA,SCH06,PRG0603,0603-150,01,2024-08-11,Registered,3.0,Letter,Graduate,International,SCH06,PRG0603,Hybrid,39
REG002079,STU00234,SEC00252,2025FA,SCH06,PRG0603,0603-200,02,2025-08-15,Registered,3.0,Letter,Graduate,International,SCH06,PRG0603,Online,35
REG002080,STU00234,SEC00251,2025FA,SCH06,PRG0603,0603-150,01,2025-07-26,Registered,3.0,Letter,Graduate,International,SCH06,PRG0603,Hybrid,33
REG002081,STU00234,SEC00179,2025SU,SCH06,PRG0603,0603-150,01,2025-04-16,Registered,3.0,Audit,Graduate,International,SCH06,PRG0603,Hybrid,38
REG002082,STU00234,SEC00180,2025SU,SCH06,PRG0603,0603-200,02,2025-04-23,Registered,3.0,Pass Fail,Graduate,International,SCH06,PRG0603,Online,34
REG002083,STU00234,SEC00108,2025WI,SCH06,PRG0603,0603-200,02,2024-12-14,Registered,3.0,Letter,Graduate,International,SCH06,PRG0603,In Person,32
REG002084,STU00234,SEC00107,2025WI,SCH06,PRG0603,0603-150,01,2024-12-17,Registered,3.0,Audit,Graduate,International,SCH06,PRG0603,In Person,31
REG002085,STU00234,SEC00395,2026SU,SCH06,PRG0603,0603-150,01,2026-04-07,Registered,3.0,Pass Fail,Graduate,International,SCH06,PRG0603,Hybrid,42
REG002086,STU00234,SEC00396,2026SU,SCH06,PRG0603,0603-200,02,2026-04-25,Registered,3.0,Letter,Graduate,International,SCH06,PRG0603,Hybrid,30
REG002087,STU00234,SEC00324,2026WI,SCH06,PRG0603,0603-200,02,2025-12-20,Withdrawn,3.0,Audit,Graduate,International,SCH06,PRG0603,Hybrid,28
REG002088,STU00234,SEC00323,2026WI,SCH06,PRG0603,0603-150,01,2025-12-25,Registered,3.0,Pass Fail,Graduate,International,SCH06,PRG0603,Online,37
REG002089,STU00235,SEC00038,2024FA,SCH07,PRG0701,0701-200,02,2024-08-18,Withdrawn,3.0,Letter,Graduate,Out of State,SCH07,PRG0701,In Person,42
REG002090,STU00235,SEC00037,2024FA,SCH07,PRG0701,0701-150,01,2024-08-15,Registered,3.0,Pass Fail,Graduate,Out of State,SCH07,PRG0701,Hybrid,41
REG002091,STU00235,SEC00254,2025FA,SCH07,PRG0701,0701-200,02,2025-08-14,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,In Person,25
REG002092,STU00235,SEC00253,2025FA,SCH07,PRG0701,0701-150,01,2025-08-12,Registered,3.0,Letter,Graduate,Out of State,SCH07,PRG0701,In Person,26
REG002093,STU00235,SEC00182,2025SU,SCH07,PRG0701,0701-200,02,2025-04-25,Withdrawn,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,Hybrid,41
REG002094,STU00235,SEC00181,2025SU,SCH07,PRG0701,0701-150,01,2025-04-30,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,Hybrid,40
REG002095,STU00235,SEC00109,2025WI,SCH07,PRG0701,0701-150,01,2024-12-21,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,Online,28
REG002096,STU00235,SEC00110,2025WI,SCH07,PRG0701,0701-200,02,2025-01-05,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,Hybrid,28
REG002097,STU00235,SEC00326,2026WI,SCH07,PRG0701,0701-200,02,2025-12-29,Registered,3.0,Letter,Graduate,Out of State,SCH07,PRG0701,In Person,25
REG002098,STU00235,SEC00325,2026WI,SCH07,PRG0701,0701-150,01,2025-12-09,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0701,In Person,36
REG002099,STU00236,SEC00039,2024FA,SCH07,PRG0702,0702-150,01,2024-08-16,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0702,Online,26
REG002100,STU00236,SEC00040,2024FA,SCH07,PRG0702,0702-200,02,2024-07-31,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0702,In Person,26
REG002101,STU00236,SEC00255,2025FA,SCH07,PRG0702,0702-150,01,2025-08-11,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0702,In Person,25
REG002102,STU00236,SEC00256,2025FA,SCH07,PRG0702,0702-200,02,2025-07-31,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0702,In Person,36
REG002103,STU00236,SEC00184,2025SU,SCH07,PRG0702,0702-200,02,2025-04-27,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0702,Hybrid,41
REG002104,STU00236,SEC00183,2025SU,SCH07,PRG0702,0702-150,01,2025-04-27,Registered,3.0,Letter,Continuing,In State,SCH07,PRG0702,Hybrid,36
REG002105,STU00236,SEC00112,2025WI,SCH07,PRG0702,0702-200,02,2024-12-19,Withdrawn,3.0,Letter,Continuing,In State,SCH07,PRG0702,Online,40
REG002106,STU00236,SEC00111,2025WI,SCH07,PRG0702,0702-150,01,2025-01-04,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0702,In Person,26
REG002107,STU00237,SEC00042,2024FA,SCH07,PRG0703,0703-200,02,2024-08-03,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0703,Online,38
REG002108,STU00237,SEC00041,2024FA,SCH07,PRG0703,0703-150,01,2024-07-28,Registered,3.0,Letter,Continuing,In State,SCH07,PRG0703,In Person,39
REG002109,STU00237,SEC00258,2025FA,SCH07,PRG0703,0703-200,02,2025-07-31,Registered,3.0,Letter,Continuing,In State,SCH07,PRG0703,In Person,28
REG002110,STU00237,SEC00257,2025FA,SCH07,PRG0703,0703-150,01,2025-08-16,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0703,Hybrid,31
REG002111,STU00237,SEC00185,2025SU,SCH07,PRG0703,0703-150,01,2025-04-26,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0703,In Person,36
REG002112,STU00237,SEC00186,2025SU,SCH07,PRG0703,0703-200,02,2025-04-21,Registered,3.0,Letter,Continuing,In State,SCH07,PRG0703,In Person,42
REG002113,STU00237,SEC00113,2025WI,SCH07,PRG0703,0703-150,01,2024-12-27,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0703,Hybrid,26
REG002114,STU00237,SEC00114,2025WI,SCH07,PRG0703,0703-200,02,2024-12-20,Registered,3.0,Letter,Continuing,In State,SCH07,PRG0703,Hybrid,26
REG002115,STU00237,SEC00401,2026SU,SCH07,PRG0703,0703-150,01,2026-04-09,Registered,3.0,Audit,Continuing,In State,SCH07,PRG0703,In Person,36
REG002116,STU00237,SEC00402,2026SU,SCH07,PRG0703,0703-200,02,2026-04-29,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0703,In Person,42
REG002117,STU00237,SEC00329,2026WI,SCH07,PRG0703,0703-150,01,2025-12-15,Registered,3.0,Pass Fail,Continuing,In State,SCH07,PRG0703,In Person,40
